#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             2.60          2.80         53.13         57.14        707.85
             2.80          3.00         53.13         57.14       1746.95
             3.00          3.20         53.13         57.14       4028.76
             3.20          3.40         53.13         57.14       9287.77
             3.40          3.60         53.13         57.14      17958.85
             3.60          3.80         53.13         57.14      37122.19
             3.80          4.00         53.13         57.14      68780.57
             4.00          4.20         53.13         57.14     108313.07
             4.20          4.40         53.13         57.14     171407.03
             4.40          4.60         53.13         57.14     293937.26
             4.60          4.80         53.13         57.14     410782.97
             4.80          5.00         53.13         57.14     531483.26
             5.00          5.20         53.13         57.14     617535.52
             5.20          5.40         53.13         57.14     770703.02
             5.40          5.60         53.13         57.14     835484.30
             5.60          5.80         53.13         57.14     838589.22
             5.80          6.00         53.13         57.14     826610.74
             6.00          6.20         53.13         57.14     665004.62
             6.20          6.40         53.13         57.14     489304.92
             6.40          6.60         53.13         57.14     336284.10
             6.60          6.80         53.13         57.14     143400.01
             6.80          7.00         53.13         57.14      63023.76
             7.00          7.20         53.13         57.14      49715.84
             7.20          7.40         53.13         57.14      46251.13
             7.40          7.60         53.13         57.14      16206.22
             7.60          7.80         53.13         57.14       6222.31
             7.80          8.00         53.13         57.14      20599.97
             8.00          8.20         53.13         57.14          0.00
             8.20          8.40         53.13         57.14          0.00
             8.40          8.60         53.13         57.14          0.00
             8.60          8.80         53.13         57.14          0.00
             8.80          9.00         53.13         57.14          0.00
             9.00          9.20         53.13         57.14          0.00
             9.20          9.40         53.13         57.14          0.00
             9.40          9.60         53.13         57.14          0.00
             9.60          9.80         53.13         57.14          0.00
             9.80         10.00         53.13         57.14          0.00
             2.00          2.20         57.14         61.64          5.97
             2.20          2.40         57.14         61.64         60.65
             2.40          2.60         57.14         61.64        211.76
             2.60          2.80         57.14         61.64        576.90
             2.80          3.00         57.14         61.64       1646.98
             3.00          3.20         57.14         61.64       4068.22
             3.20          3.40         57.14         61.64       8931.12
             3.40          3.60         57.14         61.64      17957.12
             3.60          3.80         57.14         61.64      32953.98
             3.80          4.00         57.14         61.64      60730.58
             4.00          4.20         57.14         61.64      98523.14
             4.20          4.40         57.14         61.64     174749.67
             4.40          4.60         57.14         61.64     239298.55
             4.60          4.80         57.14         61.64     335632.89
             4.80          5.00         57.14         61.64     419901.81
             5.00          5.20         57.14         61.64     545754.82
             5.20          5.40         57.14         61.64     569060.08
             5.40          5.60         57.14         61.64     554722.49
             5.60          5.80         57.14         61.64     461706.13
             5.80          6.00         57.14         61.64     443759.08
             6.00          6.20         57.14         61.64     349741.94
             6.20          6.40         57.14         61.64     223575.57
             6.40          6.60         57.14         61.64     227740.74
             6.60          6.80         57.14         61.64     132846.77
             6.80          7.00         57.14         61.64      42061.34
             7.00          7.20         57.14         61.64      35381.22
             7.20          7.40         57.14         61.64          0.00
             7.40          7.60         57.14         61.64       6680.35
             7.60          7.80         57.14         61.64      10508.06
             7.80          8.00         57.14         61.64          8.63
             8.00          8.20         57.14         61.64       6119.50
             8.20          8.40         57.14         61.64          0.00
             8.40          8.60         57.14         61.64       1829.11
             8.60          8.80         57.14         61.64       6821.51
             8.80          9.00         57.14         61.64          0.00
             9.00          9.20         57.14         61.64          0.00
             9.20          9.40         57.14         61.64          0.00
             9.40          9.60         57.14         61.64          0.00
             9.60          9.80         57.14         61.64          0.00
             9.80         10.00         57.14         61.64          0.00
             2.00          2.20         61.64         66.93          6.69
             2.20          2.40         61.64         66.93         74.88
             2.40          2.60         61.64         66.93        199.56
             2.60          2.80         61.64         66.93        612.70
             2.80          3.00         61.64         66.93       1698.39
             3.00          3.20         61.64         66.93       4143.70
             3.20          3.40         61.64         66.93       7976.69
             3.40          3.60         61.64         66.93      17341.28
             3.60          3.80         61.64         66.93      34657.22
             3.80          4.00         61.64         66.93      61058.39
             4.00          4.20         61.64         66.93     103709.37
             4.20          4.40         61.64         66.93     181261.70
             4.40          4.60         61.64         66.93     245879.59
             4.60          4.80         61.64         66.93     287359.57
             4.80          5.00         61.64         66.93     415860.58
             5.00          5.20         61.64         66.93     484936.06
             5.20          5.40         61.64         66.93     409777.81
             5.40          5.60         61.64         66.93     391485.24
             5.60          5.80         61.64         66.93     303302.56
             5.80          6.00         61.64         66.93     281318.32
             6.00          6.20         61.64         66.93     122313.13
             6.20          6.40         61.64         66.93      91737.56
             6.40          6.60         61.64         66.93      43640.97
             6.60          6.80         61.64         66.93      39097.67
             6.80          7.00         61.64         66.93      18244.49
             7.00          7.20         61.64         66.93       4508.63
             7.20          7.40         61.64         66.93      14943.20
             7.40          7.60         61.64         66.93          0.00
             7.60          7.80         61.64         66.93        264.70
             7.80          8.00         61.64         66.93          0.00
             8.00          8.20         61.64         66.93       6926.42
             8.20          8.40         61.64         66.93       2139.82
             8.40          8.60         61.64         66.93          0.00
             8.60          8.80         61.64         66.93          0.00
             8.80          9.00         61.64         66.93          0.00
             9.00          9.20         61.64         66.93          0.00
             9.20          9.40         61.64         66.93          0.00
             9.40          9.60         61.64         66.93          0.00
             9.60          9.80         61.64         66.93          0.00
             9.80         10.00         61.64         66.93          0.00
             2.00          2.20         66.93         73.74         11.17
             2.20          2.40         66.93         73.74         44.08
             2.40          2.60         66.93         73.74        207.18
             2.60          2.80         66.93         73.74        596.74
             2.80          3.00         66.93         73.74       1675.75
             3.00          3.20         66.93         73.74       3471.60
             3.20          3.40         66.93         73.74       7831.41
             3.40          3.60         66.93         73.74      17186.85
             3.60          3.80         66.93         73.74      31967.85
             3.80          4.00         66.93         73.74      54754.96
             4.00          4.20         66.93         73.74      93561.59
             4.20          4.40         66.93         73.74     143245.61
             4.40          4.60         66.93         73.74     208503.28
             4.60          4.80         66.93         73.74     256836.95
             4.80          5.00         66.93         73.74     311910.06
             5.00          5.20         66.93         73.74     352392.76
             5.20          5.40         66.93         73.74     306139.49
             5.40          5.60         66.93         73.74     339329.76
             5.60          5.80         66.93         73.74     237786.24
             5.80          6.00         66.93         73.74     300211.27
             6.00          6.20         66.93         73.74     150852.11
             6.20          6.40         66.93         73.74      79966.73
             6.40          6.60         66.93         73.74      90627.62
             6.60          6.80         66.93         73.74      30927.72
             6.80          7.00         66.93         73.74      10472.94
             7.00          7.20         66.93         73.74          0.00
             7.20          7.40         66.93         73.74        636.11
             7.40          7.60         66.93         73.74          0.00
             7.60          7.80         66.93         73.74          0.00
             7.80          8.00         66.93         73.74          0.00
             8.00          8.20         66.93         73.74          0.00
             8.20          8.40         66.93         73.74          0.00
             8.40          8.60         66.93         73.74       3789.03
             8.60          8.80         66.93         73.74          0.00
             8.80          9.00         66.93         73.74          0.00
             9.00          9.20         66.93         73.74          0.00
             9.20          9.40         66.93         73.74          0.00
             9.40          9.60         66.93         73.74          0.00
             9.60          9.80         66.93         73.74          0.00
             9.80         10.00         66.93         73.74          0.00
             2.00          2.20         73.74         90.00          5.37
             2.20          2.40         73.74         90.00         31.55
             2.40          2.60         73.74         90.00        137.12
             2.60          2.80         73.74         90.00        524.27
             2.80          3.00         73.74         90.00       1274.70
             3.00          3.20         73.74         90.00       3086.15
             3.20          3.40         73.74         90.00       7611.83
             3.40          3.60         73.74         90.00      14072.63
             3.60          3.80         73.74         90.00      29524.56
             3.80          4.00         73.74         90.00      52140.38
             4.00          4.20         73.74         90.00      94447.40
             4.20          4.40         73.74         90.00     135641.91
             4.40          4.60         73.74         90.00     191599.73
             4.60          4.80         73.74         90.00     225496.98
             4.80          5.00         73.74         90.00     269868.25
             5.00          5.20         73.74         90.00     285618.12
             5.20          5.40         73.74         90.00     255781.71
             5.40          5.60         73.74         90.00     236310.58
             5.60          5.80         73.74         90.00     159067.40
             5.80          6.00         73.74         90.00     105689.84
             6.00          6.20         73.74         90.00      56996.94
             6.20          6.40         73.74         90.00      36535.65
             6.40          6.60         73.74         90.00      59542.21
             6.60          6.80         73.74         90.00       5315.57
             6.80          7.00         73.74         90.00      12948.90
             7.00          7.20         73.74         90.00          0.00
             7.20          7.40         73.74         90.00       1191.97
             7.40          7.60         73.74         90.00          0.00
             7.60          7.80         73.74         90.00          0.00
             7.80          8.00         73.74         90.00          0.00
             8.00          8.20         73.74         90.00          0.00
             8.20          8.40         73.74         90.00          0.00
             8.40          8.60         73.74         90.00          0.00
             8.60          8.80         73.74         90.00          0.00
             8.80          9.00         73.74         90.00          0.00
             9.00          9.20         73.74         90.00          0.00
             9.20          9.40         73.74         90.00          0.00
             9.40          9.60         73.74         90.00          0.00
             9.60          9.80         73.74         90.00          0.00
             9.80         10.00         73.74         90.00          0.00
