#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             2.60          2.80         53.13         57.14        146.45
             2.80          3.00         53.13         57.14        471.16
             3.00          3.20         53.13         57.14       1295.86
             3.20          3.40         53.13         57.14       3389.34
             3.40          3.60         53.13         57.14       7030.89
             3.60          3.80         53.13         57.14      12912.51
             3.80          4.00         53.13         57.14      30428.69
             4.00          4.20         53.13         57.14      48628.20
             4.20          4.40         53.13         57.14      82013.38
             4.40          4.60         53.13         57.14     120885.53
             4.60          4.80         53.13         57.14     186553.02
             4.80          5.00         53.13         57.14     234014.86
             5.00          5.20         53.13         57.14     268885.06
             5.20          5.40         53.13         57.14     444776.30
             5.40          5.60         53.13         57.14     426699.88
             5.60          5.80         53.13         57.14     486892.67
             5.80          6.00         53.13         57.14     360282.80
             6.00          6.20         53.13         57.14     266448.16
             6.20          6.40         53.13         57.14     191972.05
             6.40          6.60         53.13         57.14     115510.52
             6.60          6.80         53.13         57.14     146151.53
             6.80          7.00         53.13         57.14      30998.46
             7.00          7.20         53.13         57.14      41249.02
             7.20          7.40         53.13         57.14          0.00
             7.40          7.60         53.13         57.14          0.00
             7.60          7.80         53.13         57.14       6175.86
             7.80          8.00         53.13         57.14          0.00
             8.00          8.20         53.13         57.14          0.00
             8.20          8.40         53.13         57.14          0.00
             8.40          8.60         53.13         57.14          0.00
             8.60          8.80         53.13         57.14          0.00
             8.80          9.00         53.13         57.14          0.00
             9.00          9.20         53.13         57.14          0.00
             9.20          9.40         53.13         57.14          0.00
             9.40          9.60         53.13         57.14          0.00
             9.60          9.80         53.13         57.14          0.00
             9.80         10.00         53.13         57.14          0.00
             2.00          2.20         57.14         61.64          2.10
             2.20          2.40         57.14         61.64          5.88
             2.40          2.60         57.14         61.64         47.88
             2.60          2.80         57.14         61.64        189.15
             2.80          3.00         57.14         61.64        445.87
             3.00          3.20         57.14         61.64       1571.96
             3.20          3.40         57.14         61.64       2943.74
             3.40          3.60         57.14         61.64       7521.85
             3.60          3.80         57.14         61.64      14462.24
             3.80          4.00         57.14         61.64      29290.67
             4.00          4.20         57.14         61.64      47117.73
             4.20          4.40         57.14         61.64      84348.92
             4.40          4.60         57.14         61.64     106934.81
             4.60          4.80         57.14         61.64     160736.07
             4.80          5.00         57.14         61.64     193096.16
             5.00          5.20         57.14         61.64     298668.20
             5.20          5.40         57.14         61.64     276401.95
             5.40          5.60         57.14         61.64     350640.34
             5.60          5.80         57.14         61.64     267198.28
             5.80          6.00         57.14         61.64     252018.80
             6.00          6.20         57.14         61.64     166786.63
             6.20          6.40         57.14         61.64      93951.89
             6.40          6.60         57.14         61.64     114220.07
             6.60          6.80         57.14         61.64      62356.03
             6.80          7.00         57.14         61.64      35588.95
             7.00          7.20         57.14         61.64      25546.26
             7.20          7.40         57.14         61.64          0.00
             7.40          7.60         57.14         61.64          0.00
             7.60          7.80         57.14         61.64          0.00
             7.80          8.00         57.14         61.64          0.00
             8.00          8.20         57.14         61.64          0.00
             8.20          8.40         57.14         61.64          0.00
             8.40          8.60         57.14         61.64          0.00
             8.60          8.80         57.14         61.64          0.00
             8.80          9.00         57.14         61.64          0.00
             9.00          9.20         57.14         61.64          0.00
             9.20          9.40         57.14         61.64          0.00
             9.40          9.60         57.14         61.64          0.00
             9.60          9.80         57.14         61.64          0.00
             9.80         10.00         57.14         61.64          0.00
             2.00          2.20         61.64         66.93          1.58
             2.20          2.40         61.64         66.93          9.45
             2.40          2.60         61.64         66.93         49.95
             2.60          2.80         61.64         66.93        192.15
             2.80          3.00         61.64         66.93        537.97
             3.00          3.20         61.64         66.93       1353.35
             3.20          3.40         61.64         66.93       3137.79
             3.40          3.60         61.64         66.93       7080.75
             3.60          3.80         61.64         66.93      12153.99
             3.80          4.00         61.64         66.93      25915.70
             4.00          4.20         61.64         66.93      45655.25
             4.20          4.40         61.64         66.93      63813.12
             4.40          4.60         61.64         66.93      99851.83
             4.60          4.80         61.64         66.93     144165.89
             4.80          5.00         61.64         66.93     184561.09
             5.00          5.20         61.64         66.93     192108.35
             5.20          5.40         61.64         66.93     189158.23
             5.40          5.60         61.64         66.93     173496.57
             5.60          5.80         61.64         66.93     245210.10
             5.80          6.00         61.64         66.93     138109.76
             6.00          6.20         61.64         66.93      70103.62
             6.20          6.40         61.64         66.93      42092.90
             6.40          6.60         61.64         66.93      35741.07
             6.60          6.80         61.64         66.93      38398.53
             6.80          7.00         61.64         66.93        635.69
             7.00          7.20         61.64         66.93       4148.68
             7.20          7.40         61.64         66.93       5975.76
             7.40          7.60         61.64         66.93       9967.88
             7.60          7.80         61.64         66.93       6744.31
             7.80          8.00         61.64         66.93       3587.63
             8.00          8.20         61.64         66.93          0.00
             8.20          8.40         61.64         66.93          0.00
             8.40          8.60         61.64         66.93          0.00
             8.60          8.80         61.64         66.93          0.00
             8.80          9.00         61.64         66.93          0.00
             9.00          9.20         61.64         66.93          0.00
             9.20          9.40         61.64         66.93          0.00
             9.40          9.60         61.64         66.93          0.00
             9.60          9.80         61.64         66.93          0.00
             9.80         10.00         61.64         66.93          0.00
             2.00          2.20         66.93         73.74          1.30
             2.20          2.40         66.93         73.74          6.30
             2.40          2.60         66.93         73.74         49.67
             2.60          2.80         66.93         73.74        168.85
             2.80          3.00         66.93         73.74        638.38
             3.00          3.20         66.93         73.74       1408.31
             3.20          3.40         66.93         73.74       2829.54
             3.40          3.60         66.93         73.74       6842.14
             3.60          3.80         66.93         73.74      13824.10
             3.80          4.00         66.93         73.74      24480.95
             4.00          4.20         66.93         73.74      38830.70
             4.20          4.40         66.93         73.74      63147.08
             4.40          4.60         66.93         73.74      87086.84
             4.60          4.80         66.93         73.74     147224.24
             4.80          5.00         66.93         73.74     136527.56
             5.00          5.20         66.93         73.74     142511.34
             5.20          5.40         66.93         73.74     163159.81
             5.40          5.60         66.93         73.74     117886.15
             5.60          5.80         66.93         73.74      97642.39
             5.80          6.00         66.93         73.74      93634.43
             6.00          6.20         66.93         73.74      79926.47
             6.20          6.40         66.93         73.74      10941.84
             6.40          6.60         66.93         73.74      14098.00
             6.60          6.80         66.93         73.74       9709.30
             6.80          7.00         66.93         73.74          0.00
             7.00          7.20         66.93         73.74          0.00
             7.20          7.40         66.93         73.74       1504.55
             7.40          7.60         66.93         73.74        503.71
             7.60          7.80         66.93         73.74       3342.87
             7.80          8.00         66.93         73.74        996.56
             8.00          8.20         66.93         73.74          0.00
             8.20          8.40         66.93         73.74          0.00
             8.40          8.60         66.93         73.74          0.00
             8.60          8.80         66.93         73.74          0.00
             8.80          9.00         66.93         73.74          0.00
             9.00          9.20         66.93         73.74          0.00
             9.20          9.40         66.93         73.74          0.00
             9.40          9.60         66.93         73.74          0.00
             9.60          9.80         66.93         73.74          0.00
             9.80         10.00         66.93         73.74          0.00
             2.00          2.20         73.74         90.00          0.60
             2.20          2.40         73.74         90.00          3.58
             2.40          2.60         73.74         90.00         33.24
             2.60          2.80         73.74         90.00        142.52
             2.80          3.00         73.74         90.00        350.08
             3.00          3.20         73.74         90.00        949.81
             3.20          3.40         73.74         90.00       2337.40
             3.40          3.60         73.74         90.00       4893.00
             3.60          3.80         73.74         90.00      10979.92
             3.80          4.00         73.74         90.00      18109.43
             4.00          4.20         73.74         90.00      31023.01
             4.20          4.40         73.74         90.00      47998.55
             4.40          4.60         73.74         90.00      63389.27
             4.60          4.80         73.74         90.00     102216.23
             4.80          5.00         73.74         90.00      88502.20
             5.00          5.20         73.74         90.00     118881.79
             5.20          5.40         73.74         90.00     121233.37
             5.40          5.60         73.74         90.00      91296.73
             5.60          5.80         73.74         90.00      79343.98
             5.80          6.00         73.74         90.00      50066.81
             6.00          6.20         73.74         90.00      41788.16
             6.20          6.40         73.74         90.00      19526.94
             6.40          6.60         73.74         90.00       5400.31
             6.60          6.80         73.74         90.00        364.82
             6.80          7.00         73.74         90.00       4664.05
             7.00          7.20         73.74         90.00          0.00
             7.20          7.40         73.74         90.00       3800.24
             7.40          7.60         73.74         90.00          0.00
             7.60          7.80         73.74         90.00          0.00
             7.80          8.00         73.74         90.00          0.00
             8.00          8.20         73.74         90.00          0.00
             8.20          8.40         73.74         90.00          0.00
             8.40          8.60         73.74         90.00          0.00
             8.60          8.80         73.74         90.00       1108.01
             8.80          9.00         73.74         90.00        177.20
             9.00          9.20         73.74         90.00          0.00
             9.20          9.40         73.74         90.00          0.00
             9.40          9.60         73.74         90.00          0.00
             9.60          9.80         73.74         90.00          0.00
             9.80         10.00         73.74         90.00          0.00
