#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             3.00          3.20         53.13         57.14       4310.54
             3.20          3.40         53.13         57.14       9384.40
             3.40          3.60         53.13         57.14      18988.22
             3.60          3.80         53.13         57.14      36686.94
             3.80          4.00         53.13         57.14      66192.70
             4.00          4.20         53.13         57.14     115015.26
             4.20          4.40         53.13         57.14     183232.18
             4.40          4.60         53.13         57.14     273311.85
             4.60          4.80         53.13         57.14     369798.60
             4.80          5.00         53.13         57.14     496208.15
             5.00          5.20         53.13         57.14     629593.82
             5.20          5.40         53.13         57.14     734234.83
             5.40          5.60         53.13         57.14     807980.13
             5.60          5.80         53.13         57.14     818898.07
             5.80          6.00         53.13         57.14     782143.39
             6.00          6.20         53.13         57.14     701579.10
             6.20          6.40         53.13         57.14     500197.00
             6.40          6.60         53.13         57.14     391716.25
             6.60          6.80         53.13         57.14     229374.02
             6.80          7.00         53.13         57.14      97933.07
             7.00          7.20         53.13         57.14     111719.53
             7.20          7.40         53.13         57.14      38024.42
             7.40          7.60         53.13         57.14      15713.46
             7.60          7.80         53.13         57.14      10623.56
             7.80          8.00         53.13         57.14       4063.64
             8.00          8.20         53.13         57.14        847.68
             8.20          8.40         53.13         57.14       5833.44
             8.40          8.60         53.13         57.14       1504.19
             8.60          8.80         53.13         57.14        158.84
             8.80          9.00         53.13         57.14      10979.53
             9.00          9.20         53.13         57.14          0.00
             9.20          9.40         53.13         57.14          0.00
             9.40          9.60         53.13         57.14          0.00
             9.60          9.80         53.13         57.14          0.00
             9.80         10.00         53.13         57.14          0.00
             2.00          2.20         57.14         61.64         12.38
             2.20          2.40         57.14         61.64         71.43
             2.40          2.60         57.14         61.64        257.55
             2.60          2.80         57.14         61.64        737.04
             2.80          3.00         57.14         61.64       1850.16
             3.00          3.20         57.14         61.64       4310.98
             3.20          3.40         57.14         61.64       9239.19
             3.40          3.60         57.14         61.64      18961.25
             3.60          3.80         57.14         61.64      35940.40
             3.80          4.00         57.14         61.64      64336.31
             4.00          4.20         57.14         61.64     109545.75
             4.20          4.40         57.14         61.64     168736.63
             4.40          4.60         57.14         61.64     244112.10
             4.60          4.80         57.14         61.64     336969.11
             4.80          5.00         57.14         61.64     441203.24
             5.00          5.20         57.14         61.64     511701.59
             5.20          5.40         57.14         61.64     588102.34
             5.40          5.60         57.14         61.64     579539.15
             5.60          5.80         57.14         61.64     495637.61
             5.80          6.00         57.14         61.64     423207.91
             6.00          6.20         57.14         61.64     332845.72
             6.20          6.40         57.14         61.64     257968.27
             6.40          6.60         57.14         61.64     144914.55
             6.60          6.80         57.14         61.64      93865.09
             6.80          7.00         57.14         61.64      48047.46
             7.00          7.20         57.14         61.64      40027.52
             7.20          7.40         57.14         61.64      49879.86
             7.40          7.60         57.14         61.64       2552.82
             7.60          7.80         57.14         61.64       5216.71
             7.80          8.00         57.14         61.64       2198.36
             8.00          8.20         57.14         61.64        996.26
             8.20          8.40         57.14         61.64        453.85
             8.40          8.60         57.14         61.64        170.78
             8.60          8.80         57.14         61.64        550.92
             8.80          9.00         57.14         61.64         82.63
             9.00          9.20         57.14         61.64          0.00
             9.20          9.40         57.14         61.64          0.00
             9.40          9.60         57.14         61.64          0.00
             9.60          9.80         57.14         61.64          0.00
             9.80         10.00         57.14         61.64          0.00
             2.00          2.20         61.64         66.93         12.33
             2.20          2.40         61.64         66.93         71.87
             2.40          2.60         61.64         66.93        259.94
             2.60          2.80         61.64         66.93        737.88
             2.80          3.00         61.64         66.93       1852.00
             3.00          3.20         61.64         66.93       4256.95
             3.20          3.40         61.64         66.93       9298.88
             3.40          3.60         61.64         66.93      18541.60
             3.60          3.80         61.64         66.93      35015.93
             3.80          4.00         61.64         66.93      62332.61
             4.00          4.20         61.64         66.93     103310.56
             4.20          4.40         61.64         66.93     162496.19
             4.40          4.60         61.64         66.93     225486.60
             4.60          4.80         61.64         66.93     302513.14
             4.80          5.00         61.64         66.93     370405.07
             5.00          5.20         61.64         66.93     440061.61
             5.20          5.40         61.64         66.93     423759.39
             5.40          5.60         61.64         66.93     376840.52
             5.60          5.80         61.64         66.93     345788.56
             5.80          6.00         61.64         66.93     290928.73
             6.00          6.20         61.64         66.93     184911.80
             6.20          6.40         61.64         66.93     121401.74
             6.40          6.60         61.64         66.93      68672.14
             6.60          6.80         61.64         66.93      39969.17
             6.80          7.00         61.64         66.93      22496.37
             7.00          7.20         61.64         66.93      16299.62
             7.20          7.40         61.64         66.93       5268.47
             7.40          7.60         61.64         66.93       2048.16
             7.60          7.80         61.64         66.93       1982.09
             7.80          8.00         61.64         66.93        855.45
             8.00          8.20         61.64         66.93       3835.62
             8.20          8.40         61.64         66.93       1311.72
             8.40          8.60         61.64         66.93         90.12
             8.60          8.80         61.64         66.93         10.56
             8.80          9.00         61.64         66.93        113.30
             9.00          9.20         61.64         66.93          0.00
             9.20          9.40         61.64         66.93          0.00
             9.40          9.60         61.64         66.93          0.00
             9.60          9.80         61.64         66.93          0.00
             9.80         10.00         61.64         66.93          0.00
             2.00          2.20         66.93         73.74         11.96
             2.20          2.40         66.93         73.74         69.71
             2.40          2.60         66.93         73.74        251.55
             2.60          2.80         66.93         73.74        714.27
             2.80          3.00         66.93         73.74       1794.69
             3.00          3.20         66.93         73.74       4183.63
             3.20          3.40         66.93         73.74       9011.26
             3.40          3.60         66.93         73.74      18128.15
             3.60          3.80         66.93         73.74      34063.75
             3.80          4.00         66.93         73.74      60273.31
             4.00          4.20         66.93         73.74      96539.82
             4.20          4.40         66.93         73.74     147903.75
             4.40          4.60         66.93         73.74     208873.99
             4.60          4.80         66.93         73.74     265517.53
             4.80          5.00         66.93         73.74     322052.85
             5.00          5.20         66.93         73.74     352658.02
             5.20          5.40         66.93         73.74     350834.18
             5.40          5.60         66.93         73.74     306934.38
             5.60          5.80         66.93         73.74     254596.94
             5.80          6.00         66.93         73.74     191906.86
             6.00          6.20         66.93         73.74     129948.39
             6.20          6.40         66.93         73.74      75408.93
             6.40          6.60         66.93         73.74      42976.68
             6.60          6.80         66.93         73.74      23402.64
             6.80          7.00         66.93         73.74      12594.64
             7.00          7.20         66.93         73.74       5598.24
             7.20          7.40         66.93         73.74       3158.21
             7.40          7.60         66.93         73.74       1976.17
             7.60          7.80         66.93         73.74       3396.30
             7.80          8.00         66.93         73.74        232.63
             8.00          8.20         66.93         73.74        126.58
             8.20          8.40         66.93         73.74         87.67
             8.40          8.60         66.93         73.74         29.16
             8.60          8.80         66.93         73.74        430.60
             8.80          9.00         66.93         73.74         16.71
             9.00          9.20         66.93         73.74          0.00
             9.20          9.40         66.93         73.74          0.00
             9.40          9.60         66.93         73.74          0.00
             9.60          9.80         66.93         73.74          0.00
             9.80         10.00         66.93         73.74          0.00
             2.00          2.20         73.74         90.00         19.17
             2.20          2.40         73.74         90.00         82.63
             2.40          2.60         73.74         90.00        265.02
             2.60          2.80         73.74         90.00        718.77
             2.80          3.00         73.74         90.00       1757.70
             3.00          3.20         73.74         90.00       4060.97
             3.20          3.40         73.74         90.00       8770.76
             3.40          3.60         73.74         90.00      17533.17
             3.60          3.80         73.74         90.00      32131.12
             3.80          4.00         73.74         90.00      57894.00
             4.00          4.20         73.74         90.00      91439.82
             4.20          4.40         73.74         90.00     138321.04
             4.40          4.60         73.74         90.00     188703.52
             4.60          4.80         73.74         90.00     247100.92
             4.80          5.00         73.74         90.00     280186.88
             5.00          5.20         73.74         90.00     302150.74
             5.20          5.40         73.74         90.00     283360.72
             5.40          5.60         73.74         90.00     252112.86
             5.60          5.80         73.74         90.00     174087.69
             5.80          6.00         73.74         90.00     119935.64
             6.00          6.20         73.74         90.00      70303.52
             6.20          6.40         73.74         90.00      44653.52
             6.40          6.60         73.74         90.00      24297.13
             6.60          6.80         73.74         90.00      12460.18
             6.80          7.00         73.74         90.00       8453.99
             7.00          7.20         73.74         90.00       4700.99
             7.20          7.40         73.74         90.00       2451.79
             7.40          7.60         73.74         90.00       2903.05
             7.60          7.80         73.74         90.00        394.09
             7.80          8.00         73.74         90.00        363.07
             8.00          8.20         73.74         90.00        707.27
             8.20          8.40         73.74         90.00         50.16
             8.40          8.60         73.74         90.00         59.18
             8.60          8.80         73.74         90.00         20.28
             8.80          9.00         73.74         90.00         18.28
             9.00          9.20         73.74         90.00          0.00
             9.20          9.40         73.74         90.00          0.00
             9.40          9.60         73.74         90.00          0.00
             9.60          9.80         73.74         90.00          0.00
             9.80         10.00         73.74         90.00          0.00
