#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             3.60          3.80         53.13         57.14      25306.80
             3.80          4.00         53.13         57.14      45810.38
             4.00          4.20         53.13         57.14      81177.49
             4.20          4.40         53.13         57.14     133119.20
             4.40          4.60         53.13         57.14     203525.02
             4.60          4.80         53.13         57.14     303522.08
             4.80          5.00         53.13         57.14     364259.49
             5.00          5.20         53.13         57.14     499930.68
             5.20          5.40         53.13         57.14     583943.30
             5.40          5.60         53.13         57.14     605986.52
             5.60          5.80         53.13         57.14     629375.68
             5.80          6.00         53.13         57.14     511926.03
             6.00          6.20         53.13         57.14     478150.57
             6.20          6.40         53.13         57.14     458917.98
             6.40          6.60         53.13         57.14     242749.28
             6.60          6.80         53.13         57.14     157308.69
             6.80          7.00         53.13         57.14     106747.95
             7.00          7.20         53.13         57.14      45933.98
             7.20          7.40         53.13         57.14      19195.50
             7.40          7.60         53.13         57.14       4618.42
             7.60          7.80         53.13         57.14       8751.23
             7.80          8.00         53.13         57.14       1501.84
             8.00          8.20         53.13         57.14       9340.60
             8.20          8.40         53.13         57.14          0.00
             8.40          8.60         53.13         57.14          0.00
             8.60          8.80         53.13         57.14          0.00
             8.80          9.00         53.13         57.14          0.00
             9.00          9.20         53.13         57.14          0.00
             9.20          9.40         53.13         57.14          0.00
             9.40          9.60         53.13         57.14          0.00
             9.60          9.80         53.13         57.14          0.00
             9.80         10.00         53.13         57.14          0.00
             2.00          2.20         57.14         61.64          6.35
             2.20          2.40         57.14         61.64         32.39
             2.40          2.60         57.14         61.64        145.21
             2.60          2.80         57.14         61.64        401.30
             2.80          3.00         57.14         61.64       1072.37
             3.00          3.20         57.14         61.64       2694.57
             3.20          3.40         57.14         61.64       5992.79
             3.40          3.60         57.14         61.64      13547.12
             3.60          3.80         57.14         61.64      23810.68
             3.80          4.00         57.14         61.64      45827.00
             4.00          4.20         57.14         61.64      73708.66
             4.20          4.40         57.14         61.64     124271.24
             4.40          4.60         57.14         61.64     177707.30
             4.60          4.80         57.14         61.64     255912.51
             4.80          5.00         57.14         61.64     327358.75
             5.00          5.20         57.14         61.64     386547.73
             5.20          5.40         57.14         61.64     406304.51
             5.40          5.60         57.14         61.64     438653.90
             5.60          5.80         57.14         61.64     401778.45
             5.80          6.00         57.14         61.64     335671.05
             6.00          6.20         57.14         61.64     315563.69
             6.20          6.40         57.14         61.64     179142.25
             6.40          6.60         57.14         61.64     114331.20
             6.60          6.80         57.14         61.64      37359.28
             6.80          7.00         57.14         61.64      28698.39
             7.00          7.20         57.14         61.64       9263.01
             7.20          7.40         57.14         61.64       9335.80
             7.40          7.60         57.14         61.64      10069.18
             7.60          7.80         57.14         61.64          0.00
             7.80          8.00         57.14         61.64       4968.08
             8.00          8.20         57.14         61.64       5500.45
             8.20          8.40         57.14         61.64          0.00
             8.40          8.60         57.14         61.64       6942.22
             8.60          8.80         57.14         61.64          0.00
             8.80          9.00         57.14         61.64          0.00
             9.00          9.20         57.14         61.64          0.00
             9.20          9.40         57.14         61.64          0.00
             9.40          9.60         57.14         61.64          0.00
             9.60          9.80         57.14         61.64          0.00
             9.80         10.00         57.14         61.64          0.00
             2.00          2.20         61.64         66.93          5.17
             2.20          2.40         61.64         66.93         39.53
             2.40          2.60         61.64         66.93        128.94
             2.60          2.80         61.64         66.93        432.49
             2.80          3.00         61.64         66.93       1020.19
             3.00          3.20         61.64         66.93       2460.45
             3.20          3.40         61.64         66.93       6307.92
             3.40          3.60         61.64         66.93      11996.35
             3.60          3.80         61.64         66.93      25217.20
             3.80          4.00         61.64         66.93      41937.39
             4.00          4.20         61.64         66.93      70757.10
             4.20          4.40         61.64         66.93     115429.45
             4.40          4.60         61.64         66.93     172594.97
             4.60          4.80         61.64         66.93     214579.45
             4.80          5.00         61.64         66.93     289358.17
             5.00          5.20         61.64         66.93     328616.48
             5.20          5.40         61.64         66.93     352136.18
             5.40          5.60         61.64         66.93     322371.14
             5.60          5.80         61.64         66.93     234475.03
             5.80          6.00         61.64         66.93     212826.66
             6.00          6.20         61.64         66.93     161045.48
             6.20          6.40         61.64         66.93     104400.75
             6.40          6.60         61.64         66.93      22309.95
             6.60          6.80         61.64         66.93      22941.42
             6.80          7.00         61.64         66.93      26869.74
             7.00          7.20         61.64         66.93      11329.25
             7.20          7.40         61.64         66.93        715.88
             7.40          7.60         61.64         66.93          0.00
             7.60          7.80         61.64         66.93          0.00
             7.80          8.00         61.64         66.93       1018.37
             8.00          8.20         61.64         66.93          0.00
             8.20          8.40         61.64         66.93          0.00
             8.40          8.60         61.64         66.93          0.00
             8.60          8.80         61.64         66.93          0.00
             8.80          9.00         61.64         66.93          0.00
             9.00          9.20         61.64         66.93          0.00
             9.20          9.40         61.64         66.93          0.00
             9.40          9.60         61.64         66.93          0.00
             9.60          9.80         61.64         66.93          0.00
             9.80         10.00         61.64         66.93          0.00
             2.00          2.20         66.93         73.74          4.22
             2.20          2.40         66.93         73.74         24.89
             2.40          2.60         66.93         73.74        134.47
             2.60          2.80         66.93         73.74        363.20
             2.80          3.00         66.93         73.74        991.62
             3.00          3.20         66.93         73.74       2613.38
             3.20          3.40         66.93         73.74       5417.65
             3.40          3.60         66.93         73.74      11467.63
             3.60          3.80         66.93         73.74      21534.63
             3.80          4.00         66.93         73.74      43466.61
             4.00          4.20         66.93         73.74      66449.43
             4.20          4.40         66.93         73.74      99269.89
             4.40          4.60         66.93         73.74     144626.21
             4.60          4.80         66.93         73.74     175163.76
             4.80          5.00         66.93         73.74     215132.26
             5.00          5.20         66.93         73.74     223122.40
             5.20          5.40         66.93         73.74     293117.46
             5.40          5.60         66.93         73.74     240309.49
             5.60          5.80         66.93         73.74     196872.40
             5.80          6.00         66.93         73.74     141404.88
             6.00          6.20         66.93         73.74      96251.82
             6.20          6.40         66.93         73.74      52010.89
             6.40          6.60         66.93         73.74      31112.78
             6.60          6.80         66.93         73.74      10139.99
             6.80          7.00         66.93         73.74      26159.09
             7.00          7.20         66.93         73.74      13220.89
             7.20          7.40         66.93         73.74         77.48
             7.40          7.60         66.93         73.74       5848.58
             7.60          7.80         66.93         73.74       1526.31
             7.80          8.00         66.93         73.74          0.00
             8.00          8.20         66.93         73.74          0.00
             8.20          8.40         66.93         73.74       1026.79
             8.40          8.60         66.93         73.74          0.00
             8.60          8.80         66.93         73.74         50.12
             8.80          9.00         66.93         73.74          0.00
             9.00          9.20         66.93         73.74          0.00
             9.20          9.40         66.93         73.74          0.00
             9.40          9.60         66.93         73.74          0.00
             9.60          9.80         66.93         73.74          0.00
             9.80         10.00         66.93         73.74          0.00
             2.00          2.20         73.74         90.00          1.09
             2.20          2.40         73.74         90.00         11.93
             2.40          2.60         73.74         90.00         85.09
             2.60          2.80         73.74         90.00        262.49
             2.80          3.00         73.74         90.00        735.36
             3.00          3.20         73.74         90.00       1862.52
             3.20          3.40         73.74         90.00       4395.48
             3.40          3.60         73.74         90.00       9659.26
             3.60          3.80         73.74         90.00      19268.98
             3.80          4.00         73.74         90.00      34757.79
             4.00          4.20         73.74         90.00      55005.52
             4.20          4.40         73.74         90.00      91080.92
             4.40          4.60         73.74         90.00     121716.04
             4.60          4.80         73.74         90.00     146349.87
             4.80          5.00         73.74         90.00     186766.59
             5.00          5.20         73.74         90.00     207159.55
             5.20          5.40         73.74         90.00     180828.80
             5.40          5.60         73.74         90.00     165500.75
             5.60          5.80         73.74         90.00     152926.29
             5.80          6.00         73.74         90.00      81233.41
             6.00          6.20         73.74         90.00      47508.52
             6.20          6.40         73.74         90.00      35758.13
             6.40          6.60         73.74         90.00       4471.18
             6.60          6.80         73.74         90.00       3106.74
             6.80          7.00         73.74         90.00      12350.90
             7.00          7.20         73.74         90.00       1176.37
             7.20          7.40         73.74         90.00          0.00
             7.40          7.60         73.74         90.00       4359.26
             7.60          7.80         73.74         90.00       3881.86
             7.80          8.00         73.74         90.00          0.00
             8.00          8.20         73.74         90.00          0.00
             8.20          8.40         73.74         90.00          0.00
             8.40          8.60         73.74         90.00          0.00
             8.60          8.80         73.74         90.00          0.00
             8.80          9.00         73.74         90.00          0.00
             9.00          9.20         73.74         90.00          0.00
             9.20          9.40         73.74         90.00          0.00
             9.40          9.60         73.74         90.00          0.00
             9.60          9.80         73.74         90.00          0.00
             9.80         10.00         73.74         90.00          0.00
