#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54959.77963831          5.83          0.66       344.148       -71.337       253.100        18.719
   54959.78400632          5.94          0.76       347.891       -31.308       250.956        58.746
   54959.78683194          5.84          0.52       354.696       -42.520       245.176        47.535
   54959.81435975          3.41          2.16       326.006        25.217       283.813       115.260
   54959.81658828          3.22          1.16       264.878        -1.362       345.726        88.635
   54959.82962049          4.99          0.77         7.453       -11.678       247.868        78.375
   54959.86001860          5.08          0.46       160.894       -12.105       105.395        77.839
   54959.86580595          3.07          0.43       273.565         0.376       354.809        90.382
   54959.87103687          5.79          0.40        88.302       -61.783       182.077        28.212
   54959.87352493          3.09          0.90        33.999        69.419       237.088       159.462
   54959.87447115          5.78          0.27       135.355       -70.292       136.255        19.660
   54959.89613049          5.26          0.60       243.703       -15.644        35.601        74.332
   54959.89669699          3.31          0.52       323.706         9.891       315.828        99.937
   54959.90770961          3.12          1.91       204.607        78.481        79.002       168.432
   54959.91458987          3.34          1.14       353.171        18.852       292.821       108.906
   54959.98332985          5.97          1.15       182.681       -43.463       128.113        46.474
   54959.98384258          3.94          1.11       190.814        -4.509       120.167        85.432
   54959.98582297          3.40          0.44       153.016        23.169       158.673       113.117
   54959.98930032          3.47          0.95       121.973        19.081       190.969       109.049
   54960.00029455          3.35          1.26       323.860        -1.185       353.065        88.861
   54960.01651613          3.20          1.95       126.403         0.001       196.380        89.965
   54960.03370538          3.59          0.39       290.519        24.548        38.490       114.564
   54960.04774017          3.97          0.42        25.205         8.213       308.849        98.266
   54960.05788262          3.46          1.05       321.035        36.068        16.707       126.108
   54960.07892659          3.35          1.58        28.178        49.556       317.110       139.607
   54960.08432730          3.21          0.68         7.197        10.243       340.066       100.300
   54960.08707353          3.67          0.87       131.001        10.173       217.243       100.136
   54960.09210251          4.14          0.90        18.441        -0.763       331.630        89.292
   54960.12719671          3.84          0.64        26.034         1.666       336.706        91.719
   54960.13423493          3.44          1.53       136.641        21.166       228.619       111.127
   54960.16100015          4.17          0.50        26.818        -0.899       348.126        89.154
   54960.16160067          5.39          1.01       341.619       -10.518        33.534        79.535
   54960.16613750          3.22          0.59        30.404        26.658       346.382       116.709
   54960.19029931          3.18          0.96       264.523         7.224       120.994        97.211
   54960.19174225          3.23          0.62       240.625        25.609       145.427       115.574
   54960.20465942          5.62          0.65       211.474       -36.447       179.200        53.499
   54960.21097988          5.31          0.20        34.964       -20.515       358.032        69.534
   54960.22787375          4.55          0.81       301.287        -5.839        97.784        84.184
   54960.25131168          5.86          1.23        57.318       -64.521       350.323        25.513
   54960.25842745          3.10          0.55       274.151         1.803       135.954        91.798
   54960.26027516          3.23          0.49        53.074        34.863       357.680       124.900
   54960.26466777          5.30          0.36        42.863       -19.071         9.514        70.972
   54960.26528127          5.68          1.00        36.311       -25.848        16.290        64.199
   54960.27163300          5.49          0.64       345.417       -22.730        69.452        67.321
   54960.28625414          5.24          0.32       289.618       -16.805       130.516        73.207
   54960.31028897          3.42          1.11       244.544        19.293       184.295       109.262
   54960.32530147          4.49          0.73        11.920        -6.606        62.333        83.445
   54960.32930000          3.97          0.93        85.982        63.063       349.618       153.076
   54960.35026907          5.89          0.60        83.337       -55.691         0.006        34.318
   54960.35288809          5.47          0.32       104.440       -29.045       339.799        60.945
   54960.36786374          2.91          0.97        78.113        38.116        11.468       128.133
   54960.38156240          3.37          0.70       151.770        72.755       302.690       162.718
   54960.39900532          4.39          0.48       120.265        -6.818       340.597        83.160
   54960.42047587          4.28          1.00       296.557         7.513       172.052        97.528
   54960.42467484          5.31          0.45        39.887       -19.065        70.249        70.975
   54960.42708130          3.27          0.89       142.043        19.459       328.934       109.423
   54960.43167756          3.09          0.78       300.214        14.658       172.444       104.676
   54960.43331971          4.22          0.75       172.916        74.024       300.277       163.980
   54960.43691764          5.26          0.56        42.526       -19.028        72.031        71.011
   54960.44383182          5.32          0.98        74.666       -14.714        42.388        75.302
   54960.45229148          5.76          0.85       237.647       -62.131       242.358        27.839
   54960.45371950          3.75          0.85       202.563        -4.523       278.037        85.428
   54960.45638990          5.55          0.59        39.271       -33.772        82.323        56.267
   54960.46598356          5.68          0.24       121.037       -53.149         4.057        36.824
   54960.47444866          3.75          0.70       304.391        60.879       183.770       150.898
   54960.47678704          5.51          0.58       316.258       -28.127       172.655        61.907
   54960.48296417          5.04          0.79       123.006        79.305         7.941       169.287
   54960.49463911          4.15          0.99       188.444        -0.305       306.929        89.646
   54960.50782201          3.26          1.29       197.586        33.570       302.552       123.524
   54960.52629900          3.32          0.65       108.813        81.415        37.708       171.405
   54960.53660865          5.66          0.42        21.489       -30.204       129.053        59.841
   54960.55042361          3.00          1.38       318.238        58.199       197.328       148.229
   54960.56208444          5.77          0.98        90.334       -50.200        69.454        39.797
   54960.57180128          3.56          1.05       207.139         4.230       316.089        94.185
   54960.57332319          5.83          0.83       185.543       -69.434       338.216        20.514
   54960.60955475          5.40          0.38       336.036       -23.726       200.817        66.320
   54960.61558244          5.13          0.53       154.354       -14.961        24.686        74.992
   54960.62259049          3.19          1.70       330.574         8.870       210.996        98.911
   54960.63512640          5.76          0.76        42.755       -44.853       143.378        45.181
   54960.65220709          5.53          0.66        64.328       -21.858       127.953        68.159
   54960.65646696          5.70          0.64       149.979       -58.366        43.850        31.585
   54960.67163638          5.29          1.10       118.771       -16.221        80.514        73.749
   54960.67279844          4.26          0.47        38.404         7.716       161.287        97.752
   54960.67604484          3.15          0.87       256.834        46.086       304.072       136.075
   54960.68463183          5.45          0.32       271.253       -23.678       292.682        66.327
   54960.68545189          5.78          1.15       145.313       -31.050        58.960        58.904
   54960.68776618          5.77          0.38       224.882       -67.826       340.105        22.140
   54960.69253638          3.77          1.86        98.944        21.348       107.856       111.337
   54960.69466016          5.41          0.38       183.918       -22.104        23.656        67.844
   54960.72763573          3.16          0.78       205.984        25.735        13.508       115.690
   54960.73012752          3.47          1.12       280.174        -3.593       300.205        86.419
   54960.75727767          3.62          0.74       269.930        38.181       320.291       128.182
   54960.79733410          3.67          0.52       109.410        66.045       135.131       156.027
   54960.79809741          5.88          0.56       115.007       -49.153       129.972        40.816
   54960.81985616          5.66          0.50       126.793       -32.218       126.010        57.742
   54960.82957803          3.37          0.98       359.211        28.309       257.077       118.361
   54960.83100060          5.76          0.39       122.734       -62.913       134.155        27.049
   54960.83758035          3.96          0.70       102.531        -0.943       156.647        89.040
   54960.85360610          5.70          0.33        94.918       -30.848       170.078        59.140
   54960.85682956          3.13          0.56        88.891        40.952       177.189       130.950
   54960.86231123          5.62          1.16        69.438       -44.180       198.723        45.834
   54960.87443606          5.70          0.24       295.284       -41.626       337.148        48.403
   54960.87519559          5.50          0.70       115.836       -29.084       156.947        60.884
   54960.87839170          4.62          1.12        30.074        -7.861       243.841        82.185
   54960.89786530          3.56          1.52       311.943         2.690       328.994        92.729
   54960.90256053          3.61          1.26       207.688        24.731        74.951       114.681
   54960.91545112          4.22          0.64        91.768        -5.302       195.526        84.692
   54960.92384963          4.18          0.86       230.234        -0.751        60.076        89.212
   54960.93153696          3.73          0.52       171.077        31.187       122.006       121.131
   54960.93814918          5.55          0.92        77.517       -35.213       218.007        54.795
   54960.93880826          5.79          1.07       329.279       -67.048       326.373        23.008
   54960.95367128          5.77          0.60       174.310       -63.233       126.772        26.704
   54960.96782660          5.65          0.37       315.626       -13.625       350.554        76.418
   54960.98147831          5.75          0.75        15.519       -51.539       295.628        38.519
   54960.98498267          5.76          0.94       251.864       -56.612        60.426        33.371
   54961.03455175          5.46          0.41        20.986       -18.707       309.303        71.348
   54961.03943176          3.31          0.72       244.355        40.231        87.722       130.203
   54961.04057056          5.53          0.54        29.188       -29.738       303.284        60.314
   54961.07048553          4.59          0.69       116.360        -8.316       226.899        81.657
   54961.07120131          4.45          0.83       306.962        -7.424        36.538        82.609
   54961.09328017          3.45          0.59       327.948        34.169        23.554       124.213
   54961.09544595          3.67          0.76       274.438        22.228        77.842       112.227
   54961.10542133          5.74          0.55       301.103       -66.288        54.635        23.744
   54961.18521847          3.26          0.60       247.957        17.485       136.720       107.456
   54961.18799434          3.69          1.33       263.489        80.832       122.495       170.817
   54961.21276988          5.79          1.22        28.204       -66.907         6.470        23.147
   54961.22083478          5.68          0.31       281.445       -53.208       115.998        36.800
   54961.25142870          3.00          0.58        81.055         3.994       327.513        94.008
   54961.28455160          5.47          0.33       298.767       -26.967       121.729        63.054
   54961.29794300          3.25          0.55       252.789        -1.804       172.562        88.172
   54961.31119162          5.43          1.22       120.005       -22.569       310.158        67.407
   54961.32598909          3.50          0.78       129.653        43.567       305.789       133.541
   54961.34601966          5.45          1.02        28.850       -22.876        53.876        67.172
   54961.35356970          3.07          1.00       129.806        55.565       315.571       145.541
   54961.35610301          5.00          0.46       137.495       -12.075       308.866        77.889
   54961.35986624          3.40          0.77        24.551        63.424        63.141       153.470
   54961.36282106          3.24          1.14        60.472        68.272        28.217       158.303
   54961.37713525          5.61          1.13        25.117       -38.183        68.848        51.866
   54961.38410139          3.70          1.12        46.565        19.238        49.889       109.275
   54961.38727729          4.50          0.94       269.749        -6.210       187.848        83.782
   54961.39181874          6.19          0.23        60.964       -42.929        38.327        47.099
   54961.39414296          5.46          0.92       281.674       -25.606       178.383        64.399
   54961.40014097          3.22          0.63       269.806         6.421       192.445        96.413
   54961.42810054          5.94          0.84        36.274       -51.465        76.109        38.578
   54961.43630252          5.44          0.88       197.700       -22.048       277.595        67.901
   54961.44746672          5.06          0.59       350.488       -11.885       128.847        78.162
   54961.45114000          5.78          0.72        53.131       -44.500        67.572        45.531
   54961.45184706          3.51          1.17       167.110        16.342       313.799       106.295
   54961.46393731          5.76          0.40       297.247       -59.291       187.953        30.732
   54961.47074383          3.24          0.96       222.821        -1.006       264.910        88.954
   54961.48191248          5.63          0.36       177.937       -45.249       313.832        44.699
   54961.50953829          5.72          0.34       147.019       -45.967       354.750        43.989
   54961.51702584          5.68          0.28        52.215       -47.538        92.277        42.492
   54961.51882943          3.20          0.51       274.846        49.856       230.299       139.854
   54961.59870113          3.52          0.84       228.408        51.870       305.557       141.838
   54961.60660480          3.63          0.83       104.418        16.114        72.352       106.101
   54961.61079456          4.95          0.61        67.738        -5.216       110.565        84.800
   54961.61976840          4.25          1.13       344.470        -6.140       197.063        83.906
   54961.62524788          3.63          0.96       152.697        27.360        30.802       117.317
   54961.63006703          3.91          1.00       124.991        10.078        60.254       100.048
   54961.63970413          4.77          0.73       286.107        -9.255       262.611        80.759
   54961.65429826          3.48          0.57       233.089         1.608       320.904        91.579
   54961.68987414          3.37          0.62       247.801        13.533       319.045       103.515
   54961.70308064          2.95          0.57        29.779        45.409       181.806       135.449
   54961.70507056          5.30          1.18       328.910       -18.582       243.408        71.464
   54961.70551046          3.58          0.46        20.204        39.901       192.268       129.944
   54961.70558382          5.77          0.42       169.411       -34.976        43.100        54.970
   54961.72139657          4.15          0.72       226.508        -5.730       351.702        84.236
   54961.72922557          3.00          0.49        48.799        32.992       172.225       123.022
   54961.73457243          3.19          0.59        69.471        20.182       153.491       110.195
   54961.73975487          5.56          0.78       318.007       -26.296       266.823        63.746
   54961.76053510          5.24          1.23       135.121       -14.377        97.235        75.580
   54961.79332022          5.59          1.25       116.311       -18.815       127.889        71.155
   54961.79818344          3.38          0.30       116.587         2.498       129.351        92.469
   54961.82787296          4.09          0.89         7.437        -5.126       249.223        84.927
   54961.86564499          5.08          0.22       331.709       -12.773       298.578        77.278
   54961.87117481          3.89          0.72       331.222        27.502       301.078       117.549
   54961.87301912          6.10          0.71       324.106       -56.494       308.801        33.557
   54961.88231284          3.44          0.52       341.912        45.115       294.412       135.166
   54961.89181047          4.59          0.82       225.233        -7.988        54.491        81.973
   54961.89920249          3.31          0.89       103.083        70.791       179.174       160.778
   54961.90046758          5.61          0.21        63.962       -42.117       218.954        47.904
   54961.90668977          3.84          1.16       230.801        -3.903        54.297        86.062
   54961.91796743          5.83          0.57       119.097       -47.619       170.138        42.346
   54961.93292131          5.48          0.70       346.065       -26.227       308.508        63.830
   54961.93359263          4.14          0.41       344.815        30.352       310.014       120.405
   54961.95222005          5.21          0.49       270.153       -16.238        31.368        73.763
   54961.95442213          3.74          0.79        94.360        -0.060       207.982        89.933
   54961.95787326          4.32          1.08       106.262        -2.662       197.327        87.319
   54961.96044389          5.09          1.01        53.968       -14.408       250.561        75.624
   54961.96350424          5.27          1.23       172.333       -19.143       133.282        70.796
   54961.96439654          5.50          0.62       176.915       -30.238       129.021        59.700
   54961.96761433          5.84          0.61       178.101       -52.647       128.995        37.290
   54961.97840685          3.29          0.71       349.317        -0.762       321.681        89.294
   54961.98207176          5.36          1.03       118.771       -19.032       193.567        70.936
   54961.98650206          3.14          0.51       138.998        44.999       174.883       134.957
   54961.99535307          5.54          0.88       349.995       -30.852       327.115        59.207
   54962.00569682          5.60          1.21       290.343       -17.557        30.484        72.464
   54962.01779822          5.61          1.28       196.836       -36.605       128.361        53.335
   54962.03077553          4.69          0.64       155.918        33.366       173.964       123.314
   54962.04446176          3.57          0.56       146.845        30.657       187.975       120.610
   54962.05712075          5.83          0.66       101.606       -30.461       237.843        59.526
   54962.06271716          4.85          1.15       280.148        -8.787        61.270        81.221
   54962.06552289          3.01          0.88        27.718        50.395       314.703       140.446
   54962.07588351          3.24          1.42       212.393         9.711       133.791        99.659
   54962.08335937          6.00          0.52       153.859       -69.869       195.097        20.074
   54962.09142252          3.30          0.75       128.163         0.173       223.631        90.137
   54962.09484062          5.74          0.49       123.550       -50.911       229.542        39.055
   54962.11123870          3.03          1.96       190.559        51.028       168.390       140.972
   54962.11200111          5.74          0.74       239.692       -43.686       119.475        46.281
   54962.11544244          4.06          0.64       168.310        -4.070       192.152        85.872
   54962.11711851          4.10          1.14       264.024        -4.576        97.035        85.413
   54962.12138525          5.60          0.65       121.425       -27.575       241.213        62.395
   54962.13181880          3.61          1.05       231.329        15.017       135.053       104.976
   54962.13403907          5.62          0.91       260.603       -41.664       106.517        48.323
   54962.13491623          3.43          0.71       179.913        51.543       187.569       141.487
   54962.15364225          5.66          0.85       127.968       -29.484       246.315        60.481
   54962.16470117          3.72          0.92       158.122        -3.618       220.123        86.329
   54962.17832216          5.53          0.47       194.163       -33.498       188.988        56.442
   54962.19785981          3.37          1.82       285.491         8.537       104.729        98.544
   54962.22385542          3.96          1.09       263.794        -4.292       135.797        85.694
   54962.22825899          4.44          0.74       210.804        -7.415       190.377        82.532
   54962.24343926          5.74          0.24       157.195       -55.291       249.511        34.655
   54962.26627956          5.44          0.53       272.889       -25.544       141.994        64.452
   54962.27894579          5.68          0.28       113.033       -38.861       306.498        51.120
   54962.28392668          5.15          0.53       310.866       -12.173       110.407        77.857
   54962.28645132          6.00          0.26       199.857       -65.298       222.302        24.646
   54962.30174477          5.64          0.32        86.318       -19.042       341.421        70.966
   54962.31875307          5.60          0.93       250.492       -41.694       183.315        48.282
   54962.43902951          3.67          1.11        96.097         7.857        21.174        97.856
   54962.44048588          3.54          1.49       179.852        44.304       297.939       134.258
   54962.46069148          5.75          0.79       332.071       -50.127       152.993        39.917
   54962.46997049          5.35          0.20       312.864       -17.972       175.566        72.058
   54962.47594737          3.31          1.04       277.230         6.148       213.372        96.149
   54962.47601185          3.26          0.42       182.644        40.893       307.974       130.846
   54962.49487990          4.11          0.31       164.570        33.304       332.853       123.260
   54962.50453696          5.37          1.13       281.041       -19.231       219.860        70.776
   54962.51002108          5.48          0.55       260.292       -22.103       242.585        67.887
   54962.51096215          3.54          0.34         5.888        -0.007       137.356        90.040
   54962.51615296          5.39          0.37       325.526       -17.940       179.579        72.098
   54962.54185323          3.44          0.93       324.479        35.763       189.934       125.797
   54962.56404009          5.71          0.55       151.116       -49.457        11.311        40.496
   54962.57580569          5.28          0.66        37.609       -17.040       129.054        72.997
   54962.58286736          3.67          1.47       210.102        33.897       319.105       123.855
   54962.58609501          4.26          1.05       257.107        -4.277       273.247        85.711
   54962.59550528          3.34          1.24       218.716        27.594       315.053       117.556
   54962.60439510          3.48          0.81       133.994        34.143        42.952       124.110
   54962.60559867          3.41          0.67       174.667        38.485         2.729       128.439
   54962.64356488          5.84          0.27       219.330       -38.847       331.745        51.114
   54962.64916179          3.15          0.43        12.669         5.416       180.463        95.462
   54962.66468517          5.42          0.89       189.368       -24.472         9.355        65.476
   54962.68188486          3.56          0.39       268.983        38.367       295.992       128.366
   54962.69365022          3.19          0.69        18.384        -0.859       190.809        89.186
   54962.69764377          3.33          0.48       140.569         2.458        70.060        92.416
   54962.70904699          5.71          0.32       230.955       -59.113       343.711        30.857
   54962.71917943          5.63          1.17       210.653       -34.161         7.725        55.794
   54962.72949630          5.82          0.42        38.209       -59.535       183.989        30.503
   54962.72962306          5.71          0.41       237.048       -43.154       345.076        46.820
   54962.73786013          4.11          0.65        97.262        14.734       127.876       104.723
   54962.74631391          3.58          0.63        90.193        27.271       137.984       117.267
   54962.77521479          3.22          2.14        38.389        43.668       200.216       133.705
   54962.77522226          5.97          0.70        58.692       -84.564       180.498         5.459
   54962.78987067          3.78          0.29       101.891        15.768       142.021       105.753
   54962.79210758          5.26          0.56       211.710       -18.654        33.004        71.301
   54962.79423088          5.66          0.51       135.206       -37.415       110.318        52.540
   54962.79522848          3.26          1.81       172.781        20.731        73.072       110.678
   54962.79665477          6.57          1.02        50.098       -72.467       196.431        17.564
   54962.79916911          3.42          0.48       301.288        25.460       306.010       115.488
   54962.80422546          5.38          0.61       359.296       -21.597       249.814        68.457
   54962.80583502          3.81          0.44        77.361        22.584       172.307       112.592
   54962.81096689          3.33          0.48       271.711        55.833       339.900       145.835
   54962.81218502          3.37          1.03       282.560        27.099       329.441       117.112
   54962.81560079          5.63          0.87        33.351       -39.606       219.894        50.437
   54962.82465226          4.87          0.70       211.796        -0.257        44.677        89.697
   54962.82694028          3.19          1.13        14.231        44.582       243.062       134.631
   54962.86808093          4.89          0.42       133.975        -8.375       138.187        81.581
   54962.87932686          5.65          0.95       343.663       -44.663       292.542        45.395
   54962.88647323          3.51          0.92        86.233        37.403       192.524       127.404
   54962.89205939          3.33          0.93       184.731        57.042        96.086       146.988
   54962.89221292          3.42          0.48       153.057        14.065       127.803       104.012
   54962.89827162          3.17          1.30       268.289         5.003        14.765        95.003
   54962.93163228          4.04          0.73       186.750        32.310       108.348       122.254
   54962.93186353          3.19          0.46       135.638        -2.061       159.544        87.894
   54962.94467863          3.30          0.54       287.592        18.613        12.229       108.629
   54962.95034192          3.23          0.56       321.445        17.421       340.416       107.465
   54962.96227984          5.55          0.35       115.312       -28.761       190.880        61.209
   54962.96442714          3.97          0.43       145.025        39.376       161.883       129.329
   54962.96921287          3.77          1.88        72.340         6.430       236.322        96.445
   54962.97432712          5.93          0.35       189.560       -56.830       120.925        33.108
   54963.00331488          4.84          0.72       306.546       -10.524        14.417        79.510
   54963.01498838          5.08          1.05       270.757       -14.007        54.410        75.992
   54963.01554429          4.68          0.72       270.132        11.582        55.263       101.579
   54963.02514425          3.46          1.43       212.810        51.902       116.075       141.852
   54963.02981534          3.51          2.38        68.459        35.037       262.048       125.059
   54963.03222167          3.50          0.67       190.657        -1.710       140.747        88.230
   54963.03414231          5.37          0.58       288.052       -21.833        44.023        68.185
   54963.05658133          3.50          0.38        29.948        50.234       310.228       140.284
   54963.06223593          4.95          1.08       329.488       -11.544        12.748        78.506
   54963.07353168          5.92          0.27       336.992       -55.786         9.293        34.271
   54963.07734235          5.73          0.99       241.879       -52.328       105.742        37.642
   54963.07987909          5.66          0.51        78.142       -37.267       270.519        52.745
   54963.18157690          5.61          0.54       234.562       -35.083       150.724        54.879
   54963.18380587          3.13          0.70       256.213         0.170       129.910        90.149
   54963.20448321          3.85          0.84       142.582        -4.539       251.013        85.419
   54963.21099381          3.35          1.67       292.895        67.956       103.173       157.967
   54963.22532240          3.53          0.58        50.135        12.178       350.976       102.217
   54963.22974330          5.43          0.58       300.300       -23.352       102.385        66.671
   54963.23094758          4.05          1.21       242.704        -1.885       160.434        88.082
   54963.23541089          4.93          0.93       170.868       -11.131       233.888        78.814
   54963.24263074          3.40          0.33        74.424        18.991       332.926       109.012
   54963.24989645          5.30          0.52       298.455       -17.896       111.511        72.124
   54963.27223480          3.37          0.82       165.267         1.306       252.779        91.254
   54963.27930572          3.71          0.60       111.259        -4.223       309.349        85.762
   54963.28265690          4.37          1.13       318.073         2.273       103.739        92.307
   54963.29020716          5.46          0.51       122.703       -25.834       301.860        64.140
   54963.29405289          5.93          1.21       234.255       -42.103       191.627        47.859
   54963.29954030          3.12          2.24       299.439        14.710       128.478       104.728
   54963.32068446          3.57          0.42       347.913        48.111        87.649       138.157
   54963.35466650          3.23          0.65        97.698         3.895       350.108        93.893
   54963.35939617          5.77          0.52       106.433       -70.605       343.234        19.382
   54963.37294720          3.54          0.39       293.997        -1.776       160.403        88.237
   54963.38444626          5.63          1.00       202.888       -25.920       255.656        64.029
   54963.38641346          5.96          0.72       326.638       -73.382       132.521        16.662
   54963.40660289          3.29          1.30       135.610        49.120       330.901       139.091
   54963.41616973          5.69          0.97       335.710       -44.731       134.274        45.315
   54963.42661549          5.81          0.40       125.420       -53.152       348.418        36.818
   54963.42831144          5.79          0.24       105.822       -71.689         8.726        18.298
   54963.43798470          5.91          0.40       298.722       -71.386       179.019        18.638
   54963.44012457          5.68          1.23       351.183       -51.265       127.462        38.785
   54963.44849998          5.81          1.07        45.662       -30.396        76.041        59.640
   54963.45847163          5.80          0.36        55.646       -64.643        69.724        25.387
   54963.47594419          5.86          0.32        23.153       -57.657       108.466        32.390
   54963.47754906          3.50          0.75       282.969        36.222       209.227       126.226
   54963.49932361          3.10          0.51       338.549         9.834       161.480        99.875
   54963.50461156          3.18          0.56       310.319         4.128       191.616        94.156
   54963.51019556          5.71          0.29       331.087       -44.083       172.839        45.961
   54963.51358292          5.19          0.47       346.264       -11.185       158.907        78.861
   54963.51842799          5.04          0.49        33.242       -11.997       113.690        78.043
   54963.53681807          3.33          0.71        14.402        29.451       139.157       119.495
   54963.55109333          4.21          0.77       158.182        -4.364         0.531        85.590
   54963.56073481          5.19          0.69         4.616       -13.243       157.582        76.804
   54963.58100779          3.90          0.80       142.848         0.795        26.663        90.755
   54963.58472698          5.14          0.36       179.378       -11.772       351.473        78.177
   54963.58787083          3.75          0.87       156.182        -0.729        15.806        89.225
   54963.62826872          5.60          0.57       112.755       -26.294        73.842        63.682
   54963.63491693          3.39          0.39       182.655        46.332         6.317       136.285
   54963.64051929          4.75          0.55       262.076        -9.501       288.905        80.493
   54963.64179707          3.40          1.29         7.272        44.768       184.181       134.813
   54963.64486566          3.31          0.94        48.881         4.698       143.685        94.728
   54963.65163240          5.75          0.53       103.314       -62.984        91.793        26.998
   54963.65318269          3.19          1.84       251.128         4.990       304.436        94.975
   54963.68441561          5.89          0.84       187.688       -51.444        19.134        38.502
   54963.69236640          4.95          1.20       198.164       -10.534        11.538        79.417
   54963.71479396          3.51          0.37        64.140         1.562       153.670        91.580
   54963.73236506          5.57          1.23         8.352       -34.166       215.810        55.885
   54963.73894812          3.56          0.26       248.594         5.081       337.931        95.064
   54963.74815831          3.91          0.50       290.696        11.194       299.161       101.214
   54963.74945334          3.69          1.84        90.308         0.566       140.014        90.560
   54963.75447676          3.26          0.87       106.950        15.085       125.172       105.066
   54963.76483177          5.41          0.45       226.924       -22.360         8.923        67.606
   54963.76694987          5.71          0.65       110.664       -56.179       126.047        33.793
   54963.77257481          3.43          0.37       104.331        10.968       134.328       100.950
   54963.77496584          3.35          1.40       170.563        33.852        68.958       123.801
   54963.78258332          5.29          0.89       287.216       -15.115       315.045        74.905
   54963.78352214          5.88          0.50       291.367       -52.661       311.181        37.365
   54963.79388323          3.35          1.61       226.033        54.457        20.372       144.422
   54963.79699987          3.68          1.09        44.183        12.001       203.296       102.035
   54963.81267757          3.09          0.68       316.703        15.546       296.447       105.586
   54963.81874019          3.31          1.28        78.637        13.558       176.684       103.564
   54963.81994044          3.17          0.40       120.084         9.905       135.673        99.873
   54963.82258931          3.73          0.85       281.825         2.389       334.893        92.402
   54963.83564704          5.66          0.33       204.679       -34.623        56.730        55.326
   54963.86020329          5.78          1.12       249.245       -64.041        20.930        25.943
   54963.86922280          5.81          0.31       264.665       -50.620         8.812        39.379
   54963.87881759          5.37          0.20       290.560       -15.324       346.440        74.698
   54963.88072866          3.50          2.28       359.424         0.991       278.286        91.046
   54963.93702178          3.13          1.84       339.934        40.878       318.111       130.928
   54963.94669932          5.56          0.80        97.479       -31.109       204.081        58.879
   54963.94748377          5.31          0.39       210.038       -15.575        91.752        74.374
   54963.97667337          5.90          0.52         6.757       -68.205       305.613        21.857
   54963.98004389          5.91          0.58        34.832       -71.011       278.840        19.038
   54963.99565433          5.75          1.06       189.368       -43.676       129.811        46.262
   54964.00512155          3.35          0.84         3.580        17.963       319.034       108.019
   54964.02876897          3.70          1.09        59.004         6.052       272.143        96.082
   54964.03703848          5.65          0.33        23.918       -33.723       310.235        56.332
   54964.05701590          5.59          0.38       118.710       -33.036       222.671        56.934
   54964.06145962          4.64          0.94        88.206        -8.794       254.756        81.208
   54964.07568249          5.25          1.16       282.299       -18.292        65.760        71.717
   54964.08436341          3.09          0.80       200.164        15.224       151.051       105.167
   54964.08525019          5.50          0.59       308.443       -29.334        43.064        60.702
   54964.08538440          5.56          0.33       196.421       -33.375       155.149        56.565
   54964.08854635          5.19          0.34        11.941       -11.960       340.791        78.098
   54964.09540406          4.44          1.07       290.603        -7.227        64.588        82.789
   54964.09593850          5.74          1.28       255.807       -54.211        99.500        35.772
   54964.09723419          3.25          0.98       251.958        48.608       103.958       138.584
   54964.10327193          3.42          0.47        50.163         6.249       307.879        96.288
   54964.10789495          5.38          0.44       207.217       -23.483       152.478        66.461
   54964.11384384          5.32          0.60       110.439       -20.394       251.443        69.586
   54964.11735336          5.62          1.04       359.983       -43.108         3.142        46.952
   54964.11941987          5.73          0.63       152.258       -54.007       211.654        35.938
   54964.12024916          6.02          0.64       332.452       -49.221        31.683        40.832
   54964.12236756          5.17          1.18       325.850       -11.537        39.078        78.508
   54964.13109630          5.53          0.65       299.623       -33.060        68.426        56.966
   54964.15818616          4.83          0.42       291.357        -9.530        86.495        80.486
   54964.15916185          6.11          0.77         5.691       -53.565        12.533        36.495
   54964.16602767          5.60          0.51        52.836       -31.304       327.892        58.734
   54964.17063295          5.42          0.51        73.490       -22.692       308.896        67.328
   54964.17283628          2.97          1.30        18.050        36.251         5.099       126.304
   54964.17808841          5.75          0.80        22.359       -41.369         2.710        48.686
   54965.40780594          5.73          0.31       110.367       -31.973       358.626        58.011
   54965.41657317          3.52          2.12        59.417        29.846        52.691       119.874
   54965.42636922          3.98          2.21       264.136        -0.121       211.519        89.868
   54965.46389981          5.51          0.86       157.545       -22.263       331.671        67.690
   54965.46450459          5.37          0.50       115.567       -22.070        13.881        67.909
   54965.47386347          5.81          1.07       111.102       -30.326        21.734        59.656
   54965.49799170          3.14          0.32       132.645        30.852         8.849       120.822
   54965.52645560          5.18          0.96        79.580       -13.127        72.226        76.881
   54965.58153977          3.10          1.67       348.419         7.929       183.260        97.974
   54965.59021125          3.66          0.44       184.680        -3.553       350.122        86.398
   54965.62613850          5.47          1.12       243.770       -18.019       303.984        71.960
   54965.62928513          5.21          1.23        52.462       -16.520       136.466        73.507
   54965.63215316          4.17          0.46       146.861         2.430        43.084        92.387
   54965.64040763          5.97          1.09       245.683       -54.897       307.168        35.085
   54965.65185772          5.69          0.70       246.591       -46.361       310.411        43.621
   54965.67638273          4.02          1.10         5.806        -5.116       200.110        84.933
   54965.67690405          6.00          0.39       287.720       -62.956       278.281        27.065
   54965.68850063          5.07          0.90       105.062        -8.811       105.235        81.170
