#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             3.20          3.40         53.13         57.14       7977.68
             3.40          3.60         53.13         57.14      16388.48
             3.60          3.80         53.13         57.14      29706.70
             3.80          4.00         53.13         57.14      55490.53
             4.00          4.20         53.13         57.14      92040.11
             4.20          4.40         53.13         57.14     151555.82
             4.40          4.60         53.13         57.14     219520.66
             4.60          4.80         53.13         57.14     304964.28
             4.80          5.00         53.13         57.14     405288.62
             5.00          5.20         53.13         57.14     506673.78
             5.20          5.40         53.13         57.14     558985.24
             5.40          5.60         53.13         57.14     637067.15
             5.60          5.80         53.13         57.14     602057.49
             5.80          6.00         53.13         57.14     614935.39
             6.00          6.20         53.13         57.14     479990.68
             6.20          6.40         53.13         57.14     468632.31
             6.40          6.60         53.13         57.14     304181.24
             6.60          6.80         53.13         57.14     135197.28
             6.80          7.00         53.13         57.14      81612.17
             7.00          7.20         53.13         57.14      58097.93
             7.20          7.40         53.13         57.14      10702.58
             7.40          7.60         53.13         57.14      38479.59
             7.60          7.80         53.13         57.14      31677.80
             7.80          8.00         53.13         57.14       1111.64
             8.00          8.20         53.13         57.14          0.00
             8.20          8.40         53.13         57.14        339.06
             8.40          8.60         53.13         57.14      17530.61
             8.60          8.80         53.13         57.14          0.00
             8.80          9.00         53.13         57.14       3504.68
             9.00          9.20         53.13         57.14          0.00
             9.20          9.40         53.13         57.14          0.00
             9.40          9.60         53.13         57.14          0.00
             9.60          9.80         53.13         57.14          0.00
             9.80         10.00         53.13         57.14          0.00
             2.00          2.20         57.14         61.64         13.59
             2.20          2.40         57.14         61.64         66.28
             2.40          2.60         57.14         61.64        193.41
             2.60          2.80         57.14         61.64        601.47
             2.80          3.00         57.14         61.64       1531.24
             3.00          3.20         57.14         61.64       3434.14
             3.20          3.40         57.14         61.64       8133.63
             3.40          3.60         57.14         61.64      15615.01
             3.60          3.80         57.14         61.64      27900.34
             3.80          4.00         57.14         61.64      52766.31
             4.00          4.20         57.14         61.64      90158.50
             4.20          4.40         57.14         61.64     130288.14
             4.40          4.60         57.14         61.64     213707.74
             4.60          4.80         57.14         61.64     287637.82
             4.80          5.00         57.14         61.64     383108.98
             5.00          5.20         57.14         61.64     432559.05
             5.20          5.40         57.14         61.64     456187.48
             5.40          5.60         57.14         61.64     436339.89
             5.60          5.80         57.14         61.64     441990.47
             5.80          6.00         57.14         61.64     392600.97
             6.00          6.20         57.14         61.64     310492.90
             6.20          6.40         57.14         61.64     239654.91
             6.40          6.60         57.14         61.64     132326.26
             6.60          6.80         57.14         61.64      80962.01
             6.80          7.00         57.14         61.64      43099.89
             7.00          7.20         57.14         61.64      11877.67
             7.20          7.40         57.14         61.64       7870.64
             7.40          7.60         57.14         61.64      12093.02
             7.60          7.80         57.14         61.64       4339.45
             7.80          8.00         57.14         61.64       4671.24
             8.00          8.20         57.14         61.64          0.00
             8.20          8.40         57.14         61.64       1846.39
             8.40          8.60         57.14         61.64          0.00
             8.60          8.80         57.14         61.64          0.00
             8.80          9.00         57.14         61.64          0.00
             9.00          9.20         57.14         61.64          0.00
             9.20          9.40         57.14         61.64          0.00
             9.40          9.60         57.14         61.64          0.00
             9.60          9.80         57.14         61.64          0.00
             9.80         10.00         57.14         61.64          0.00
             2.00          2.20         61.64         66.93         11.93
             2.20          2.40         61.64         66.93         52.23
             2.40          2.60         61.64         66.93        210.90
             2.60          2.80         61.64         66.93        587.07
             2.80          3.00         61.64         66.93       1483.90
             3.00          3.20         61.64         66.93       3306.62
             3.20          3.40         61.64         66.93       7887.34
             3.40          3.60         61.64         66.93      14658.91
             3.60          3.80         61.64         66.93      29517.02
             3.80          4.00         61.64         66.93      50155.47
             4.00          4.20         61.64         66.93      84413.76
             4.20          4.40         61.64         66.93     124016.58
             4.40          4.60         61.64         66.93     177309.17
             4.60          4.80         61.64         66.93     237585.99
             4.80          5.00         61.64         66.93     303441.37
             5.00          5.20         61.64         66.93     334452.61
             5.20          5.40         61.64         66.93     375893.13
             5.40          5.60         61.64         66.93     352059.87
             5.60          5.80         61.64         66.93     291473.28
             5.80          6.00         61.64         66.93     206652.90
             6.00          6.20         61.64         66.93     191311.57
             6.20          6.40         61.64         66.93     110559.60
             6.40          6.60         61.64         66.93      34365.87
             6.60          6.80         61.64         66.93      19221.25
             6.80          7.00         61.64         66.93      10416.87
             7.00          7.20         61.64         66.93         89.82
             7.20          7.40         61.64         66.93       4678.54
             7.40          7.60         61.64         66.93      14104.61
             7.60          7.80         61.64         66.93          0.00
             7.80          8.00         61.64         66.93       4169.38
             8.00          8.20         61.64         66.93          0.00
             8.20          8.40         61.64         66.93        299.45
             8.40          8.60         61.64         66.93       3053.41
             8.60          8.80         61.64         66.93          0.00
             8.80          9.00         61.64         66.93          0.00
             9.00          9.20         61.64         66.93          0.00
             9.20          9.40         61.64         66.93          0.00
             9.40          9.60         61.64         66.93          0.00
             9.60          9.80         61.64         66.93          0.00
             9.80         10.00         61.64         66.93          0.00
             2.00          2.20         66.93         73.74          8.94
             2.20          2.40         66.93         73.74         61.63
             2.40          2.60         66.93         73.74        185.11
             2.60          2.80         66.93         73.74        554.30
             2.80          3.00         66.93         73.74       1407.91
             3.00          3.20         66.93         73.74       3275.03
             3.20          3.40         66.93         73.74       6511.18
             3.40          3.60         66.93         73.74      13838.77
             3.60          3.80         66.93         73.74      26373.25
             3.80          4.00         66.93         73.74      46342.37
             4.00          4.20         66.93         73.74      78659.22
             4.20          4.40         66.93         73.74     113112.30
             4.40          4.60         66.93         73.74     173616.68
             4.60          4.80         66.93         73.74     213304.57
             4.80          5.00         66.93         73.74     270166.12
             5.00          5.20         66.93         73.74     283096.69
             5.20          5.40         66.93         73.74     258656.03
             5.40          5.60         66.93         73.74     238495.33
             5.60          5.80         66.93         73.74     218715.13
             5.80          6.00         66.93         73.74     141803.33
             6.00          6.20         66.93         73.74     106208.26
             6.20          6.40         66.93         73.74      62536.88
             6.40          6.60         66.93         73.74      42646.01
             6.60          6.80         66.93         73.74      26234.93
             6.80          7.00         66.93         73.74       3092.63
             7.00          7.20         66.93         73.74       1772.61
             7.20          7.40         66.93         73.74       2152.47
             7.40          7.60         66.93         73.74       1153.16
             7.60          7.80         66.93         73.74        174.13
             7.80          8.00         66.93         73.74          0.00
             8.00          8.20         66.93         73.74          0.00
             8.20          8.40         66.93         73.74       1046.55
             8.40          8.60         66.93         73.74          0.00
             8.60          8.80         66.93         73.74          0.00
             8.80          9.00         66.93         73.74          0.00
             9.00          9.20         66.93         73.74          0.00
             9.20          9.40         66.93         73.74          0.00
             9.40          9.60         66.93         73.74          0.00
             9.60          9.80         66.93         73.74          0.00
             9.80         10.00         66.93         73.74          0.00
             2.00          2.20         73.74         90.00          5.47
             2.20          2.40         73.74         90.00         37.17
             2.40          2.60         73.74         90.00        138.43
             2.60          2.80         73.74         90.00        415.37
             2.80          3.00         73.74         90.00       1145.62
             3.00          3.20         73.74         90.00       2612.96
             3.20          3.40         73.74         90.00       5964.08
             3.40          3.60         73.74         90.00      11813.37
             3.60          3.80         73.74         90.00      25396.34
             3.80          4.00         73.74         90.00      40645.37
             4.00          4.20         73.74         90.00      65372.39
             4.20          4.40         73.74         90.00     100838.82
             4.40          4.60         73.74         90.00     148001.61
             4.60          4.80         73.74         90.00     189564.44
             4.80          5.00         73.74         90.00     208435.77
             5.00          5.20         73.74         90.00     212821.69
             5.20          5.40         73.74         90.00     231819.37
             5.40          5.60         73.74         90.00     176714.70
             5.60          5.80         73.74         90.00     134575.40
             5.80          6.00         73.74         90.00      83473.21
             6.00          6.20         73.74         90.00      39840.33
             6.20          6.40         73.74         90.00      20146.76
             6.40          6.60         73.74         90.00      16484.05
             6.60          6.80         73.74         90.00       9092.53
             6.80          7.00         73.74         90.00       4117.43
             7.00          7.20         73.74         90.00       2084.97
             7.20          7.40         73.74         90.00       4940.46
             7.40          7.60         73.74         90.00          0.00
             7.60          7.80         73.74         90.00       3001.98
             7.80          8.00         73.74         90.00       1410.19
             8.00          8.20         73.74         90.00          0.00
             8.20          8.40         73.74         90.00          0.00
             8.40          8.60         73.74         90.00          0.00
             8.60          8.80         73.74         90.00          0.00
             8.80          9.00         73.74         90.00          0.00
             9.00          9.20         73.74         90.00          0.00
             9.20          9.40         73.74         90.00          0.00
             9.40          9.60         73.74         90.00          0.00
             9.60          9.80         73.74         90.00          0.00
             9.80         10.00         73.74         90.00          0.00
